RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2691,15602690,Customer02690,656,Spain,Male,23,6,53331.67,2,1,1,182594.53,0
2692,15602691,Customer02691,725,France,Male,36,2,0.0,1,0,0,67598.36,0
2693,15602692,Customer02692,626,Spain,Female,41,2,35899.81,2,1,1,128816.08,0
2694,15602693,Customer02693,736,Spain,Female,29,1,0.0,1,1,1,113291.14,0
2695,15602694,Customer02694,709,Spain,Male,46,5,53744.22,1,1,1,63680.53,0
2696,15602695,Customer02695,760,France,Female,48,0,101599.77,2,1,0,125880.66,1
2697,15602696,Customer02696,850,Spain,Male,33,1,60428.94,3,1,0,73599.94,0
2698,15602697,Customer02697,850,France,Male,47,8,0.0,2,1,1,71629.23,0
2699,15602698,Customer02698,720,France,Male,38,5,0.0,1,1,1,70995.97,0
2700,15602699,Customer02699,606,Spain,Male,51,5,0.0,2,1,1,49911.5,0
2701,15602700,Customer02700,656,Germany,Male,60,3,100970.46,1,1,0,42190.42,0
2702,15602701,Customer02701,801,Germany,Female,28,6,217761.01,1,1,1,71777.23,0
2703,15602702,Customer02702,564,France,Female,47,3,100170.98,2,1,0,103670.27,1
2704,15602703,Customer02703,789,Spain,Male,53,0,0.0,1,0,0,78046.11,0
2705,15602704,Customer02704,634,Germany,Female,29,6,0.0,2,1,0,74279.0,0
2706,15602705,Customer02705,672,France,Male,33,0,1367.55,1,0,1,220000.0,0
2707,15602706,Customer02706,572,Spain,Male,33,7,0.0,2,0,0,141504.22,0
2708,15602707,Customer02707,523,France,Male,38,10,0.0,1,1,1,4950.43,0
2709,15602708,Customer02708,623,France,Male,35,7,141938.12,1,0,1,114385.2,0
2710,15602709,Customer02709,775,Germany,Male,37,6,0.0,1,1,1,116657.93,0
2711,15602710,Customer02710,583,Spain,Male,48,10,0.0,2,1,1,220000.0,0
2712,15602711,Customer02711,805,France,Female,19,2,0.0,3,1,1,119437.64,0
2713,15602712,Customer02712,595,France,Male,29,8,0.0,1,0,0,220000.0,0
2714,15602713,Customer02713,547,France,Female,46,2,160728.58,1,1,0,76853.42,0
2715,15602714,Customer02714,674,Spain,Male,45,0,0.0,2,0,0,55309.1,0
2716,15602715,Customer02715,715,France,Female,28,2,56337.11,1,0,0,33495.83,0
2717,15602716,Customer02716,668,Germany,Male,45,5,97973.97,1,1,0,150755.28,0
2718,15602717,Customer02717,664,Spain,Male,53,0,82076.99,1,1,1,47332.19,0
2719,15602718,Customer02718,804,France,Female,38,3,0.0,1,1,0,62748.39,0
2720,15602719,Customer02719,659,Germany,Male,28,0,121167.46,2,1,1,129564.48,0
2721,15602720,Customer02720,605,Germany,Female,48,2,101177.7,1,1,0,81225.11,1
2722,15602721,Customer02721,541,Spain,Female,57,7,126691.3,1,1,1,108714.87,1
2723,15602722,Customer02722,772,France,Female,30,1,123385.95,1,1,0,27719.26,0
2724,15602723,Customer02723,609,France,Female,39,2,78546.28,1,0,0,1000.0,0
2725,15602724,Customer02724,619,France,Male,50,1,54001.15,2,0,0,173885.81,0
2726,15602725,Customer02725,751,Germany,Male,40,4,137399.2,1,1,1,166625.31,0
2727,15602726,Customer02726,847,Spain,Male,21,8,29929.11,2,1,0,85806.56,0
2728,15602727,Customer02727,674,France,Male,44,5,71518.73,4,1,1,106043.44,0
2729,15602728,Customer02728,637,France,Male,29,2,4282.52,2,1,1,45956.92,0
2730,15602729,Customer02729,649,Spain,Male,26,3,0.0,2,0,1,84973.22,0
2731,15602730,Customer02730,606,France,Male,21,7,152416.42,1,1,1,220000.0,0
2732,15602731,Customer02731,616,France,Female,51,5,0.0,1,1,0,203070.03,0
2733,15602732,Customer02732,616,Germany,Male,30,5,66456.38,2,1,1,116185.12,1
2734,15602733,Customer02733,737,France,Male,43,9,46235.92,1,1,0,1000.0,0
2735,15602734,Customer02734,642,France,Female,45,9,142670.23,2,0,0,130080.67,0
2736,15602735,Customer02735,780,France,Male,41,2,0.0,2,0,0,84828.59,0
2737,15602736,Customer02736,639,France,Female,42,7,46296.2,3,1,0,76245.49,0
2738,15602737,Customer02737,615,Germany,Female,43,8,0.0,2,1,1,99670.33,0
2739,15602738,Customer02738,773,Germany,Male,40,9,147473.67,2,1,1,210897.54,0
2740,15602739,Customer02739,652,Germany,Female,31,2,0.0,2,1,1,108532.12,0
2741,15602740,Customer02740,638,France,Male,30,8,79035.12,1,1,1,157384.15,0
2742,15602741,Customer02741,653,Spain,Male,38,2,0.0,1,1,1,124631.4,0
2743,15602742,Customer02742,791,France,Female,38,4,53430.9,2,0,0,122826.43,0
2744,15602743,Customer02743,679,Spain,Male,44,0,0.0,1,0,0,138488.17,0
2745,15602744,Customer02744,770,France,Male,51,6,53946.08,2,0,0,76178.11,0
2746,15602745,Customer02745,627,Spain,Male,43,7,0.0,1,0,0,22202.09,0
2747,15602746,Customer02746,755,France,Male,30,4,130495.97,2,1,0,191980.78,0
2748,15602747,Customer02747,673,France,Male,18,4,177255.53,2,1,0,12609.31,0
2749,15602748,Customer02748,735,France,Female,31,2,101010.33,1,0,1,116847.19,0
2750,15602749,Customer02749,743,France,Female,25,8,0.0,2,1,0,204574.7,0
2751,15602750,Customer02750,560,France,Female,31,10,130943.83,2,0,1,120097.59,0
2752,15602751,Customer02751,657,Germany,Female,42,1,0.0,2,1,1,134836.58,0
2753,15602752,Customer02752,742,Spain,Male,40,3,164002.07,1,1,0,134856.27,1
2754,15602753,Customer02753,757,France,Female,59,6,0.0,1,1,0,167302.87,0
2755,15602754,Customer02754,770,Spain,Male,44,4,61821.2,2,1,1,178349.82,0
2756,15602755,Customer02755,660,Spain,Male,59,0,15982.44,1,1,0,17860.86,1
2757,15602756,Customer02756,798,Spain,Male,47,0,0.0,1,1,0,175753.09,1
2758,15602757,Customer02757,587,Germany,Male,50,2,58601.78,2,0,1,96578.36,0
2759,15602758,Customer02758,507,Germany,Male,35,10,70154.5,1,1,0,56587.57,0
2760,15602759,Customer02759,623,Germany,Male,28,6,0.0,3,1,1,38267.46,0
2761,15602760,Customer02760,765,Germany,Female,34,2,49049.88,1,0,0,114892.49,0
2762,15602761,Customer02761,546,Spain,Male,39,0,0.0,2,0,1,67958.88,0
2763,15602762,Customer02762,509,France,Female,32,8,101950.89,1,1,0,104446.54,1
2764,15602763,Customer02763,485,France,Male,28,4,59405.93,1,1,0,99914.84,0
2765,15602764,Customer02764,721,France,Male,43,4,0.0,2,1,1,116864.51,0
2766,15602765,Customer02765,511,Spain,Female,28,6,50269.25,1,1,0,145891.36,1
2767,15602766,Customer02766,703,France,Female,23,2,0.0,1,0,1,167776.35,0
2768,15602767,Customer02767,619,Germany,Female,27,8,0.0,1,1,1,166551.86,0
2769,15602768,Customer02768,576,Spain,Male,37,3,138240.84,1,0,0,187336.26,0
2770,15602769,Customer02769,554,Spain,Male,29,7,0.0,2,0,1,85029.81,0
2771,15602770,Customer02770,670,France,Female,37,5,94280.31,2,1,0,57972.83,0
2772,15602771,Customer02771,578,Spain,Female,45,1,44552.34,1,1,0,95142.43,0
2773,15602772,Customer02772,650,Spain,Female,45,6,32597.82,1,0,0,71861.23,0
2774,15602773,Customer02773,689,France,Male,32,0,15281.92,2,0,0,24540.98,0
2775,15602774,Customer02774,709,Spain,Female,25,7,0.0,1,1,0,85234.58,0
2776,15602775,Customer02775,740,France,Female,33,4,102771.91,1,1,0,139530.13,0
2777,15602776,Customer02776,666,Germany,Male,46,7,0.0,3,1,1,169605.55,0
2778,15602777,Customer02777,549,Germany,Male,48,2,147332.5,2,1,1,94595.62,0
2779,15602778,Customer02778,695,France,Male,43,4,0.0,1,1,1,162167.34,0
2780,15602779,Customer02779,713,France,Male,52,3,100093.76,1,1,0,100378.02,0
2781,15602780,Customer02780,633,France,Male,57,2,0.0,2,1,0,1000.0,0
2782,15602781,Customer02781,622,France,Male,34,3,47538.15,2,1,1,21801.68,0
2783,15602782,Customer02782,850,Germany,Female,55,0,0.0,1,1,1,123430.3,0
2784,15602783,Customer02783,526,France,Female,36,4,0.0,2,1,1,1000.0,0
2785,15602784,Customer02784,697,France,Male,50,1,63539.57,2,0,0,23232.63,0
2786,15602785,Customer02785,750,Germany,Male,46,5,4742.25,1,0,1,12330.84,0
2787,15602786,Customer02786,617,Germany,Male,18,0,0.0,2,1,0,87913.82,0
2788,15602787,Customer02787,634,Germany,Female,29,0,0.0,2,1,1,113619.87,0
2789,15602788,Customer02788,611,Spain,Female,26,4,243773.83,2,1,0,1680.82,0
2790,15602789,Customer02789,650,France,Female,20,3,133579.14,3,0,0,143390.89,0
2791,15602790,Customer02790,736,Spain,Male,48,9,0.0,1,1,1,100510.27,0
2792,15602791,Customer02791,631,France,Male,61,2,0.0,2,1,0,23926.58,0
2793,15602792,Customer02792,850,Germany,Male,36,4,0.0,1,1,0,102166.84,0
2794,15602793,Customer02793,607,Spain,Male,48,2,57586.58,1,1,0,56430.98,0
2795,15602794,Customer02794,782,Spain,Female,55,9,186782.61,2,1,0,55612.33,0
2796,15602795,Customer02795,702,Germany,Male,41,8,229410.5,2,0,0,27046.09,0
2797,15602796,Customer02796,660,Germany,Female,39,1,0.0,1,1,0,98883.95,0
2798,15602797,Customer02797,791,France,Female,36,2,39654.19,1,1,0,85469.69,0
2799,15602798,Customer02798,496,Germany,Male,45,2,109721.42,1,0,0,84914.28,1
2800,15602799,Customer02799,691,Spain,Male,48,1,0.0,4,1,0,92608.44,1
2801,15602800,Customer02800,581,Spain,Female,44,2,65340.07,2,1,1,113442.33,0
2802,15602801,Customer02801,608,France,Female,43,9,115363.75,1,1,1,88390.04,0
2803,15602802,Customer02802,604,France,Male,38,5,244362.12,1,1,0,1000.0,0
2804,15602803,Customer02803,557,Germany,Female,22,4,156883.55,2,1,1,97119.68,0
2805,15602804,Customer02804,491,France,Male,48,2,0.0,2,0,0,44231.25,0
2806,15602805,Customer02805,687,France,Male,26,2,0.0,2,1,0,164468.6,0
2807,15602806,Customer02806,644,France,Female,46,6,142636.45,2,1,0,124443.98,1
2808,15602807,Customer02807,621,Germany,Female,47,8,0.0,1,1,1,156707.56,0
2809,15602808,Customer02808,723,France,Female,27,6,179939.81,1,1,1,68438.52,0
2810,15602809,Customer02809,693,France,Male,33,7,0.0,1,0,0,151145.71,0
2811,15602810,Customer02810,624,France,Female,61,2,113436.52,1,1,0,35488.41,0
2812,15602811,Customer02811,850,Spain,Male,38,10,29940.61,2,1,0,98716.57,0
2813,15602812,Customer02812,748,Germany,Female,26,9,46003.27,2,1,0,47535.71,0
2814,15602813,Customer02813,850,France,Male,47,9,51019.76,2,0,1,134154.43,0
2815,15602814,Customer02814,610,France,Female,31,7,0.0,1,1,1,198877.97,0
2816,15602815,Customer02815,674,Germany,Female,19,7,0.0,2,1,1,120033.55,0
2817,15602816,Customer02816,531,France,Male,44,0,164042.0,4,1,0,13945.29,1
2818,15602817,Customer02817,618,Germany,Male,29,1,175870.83,1,1,0,61028.5,0
2819,15602818,Customer02818,594,France,Female,42,1,0.0,1,1,1,220000.0,0
2820,15602819,Customer02819,850,Spain,Female,30,5,105462.18,2,1,0,147077.86,0
2821,15602820,Customer02820,584,France,Male,46,6,104708.24,1,1,0,55492.69,0
2822,15602821,Customer02821,628,Germany,Female,41,1,70108.53,2,1,1,152845.2,0
2823,15602822,Customer02822,510,France,Female,18,8,134389.41,1,1,1,107066.8,0
2824,15602823,Customer02823,701,Spain,Female,43,6,106440.35,1,1,0,220000.0,0
2825,15602824,Customer02824,564,Spain,Female,36,6,40377.42,3,1,1,104024.19,0
2826,15602825,Customer02825,738,Germany,Male,54,10,0.0,1,0,0,85293.42,1
2827,15602826,Customer02826,478,France,Male,43,6,0.0,1,1,0,95837.07,1
2828,15602827,Customer02827,638,France,Male,47,0,30893.94,1,1,0,77647.82,0
2829,15602828,Customer02828,473,Spain,Male,32,8,70710.04,1,0,0,58853.24,0
2830,15602829,Customer02829,603,Germany,Female,31,9,0.0,1,1,0,35318.15,0
2831,15602830,Customer02830,622,France,Male,39,0,105380.72,2,0,0,72417.64,0
2832,15602831,Customer02831,592,France,Female,35,5,0.0,1,1,1,144213.54,0
2833,15602832,Customer02832,602,France,Female,53,5,79129.22,1,0,1,85236.17,0
2834,15602833,Customer02833,743,Spain,Male,37,1,134678.52,1,1,0,66838.55,0
2835,15602834,Customer02834,850,Germany,Female,26,3,85630.43,2,1,0,23760.51,0
2836,15602835,Customer02835,683,Germany,Female,30,9,0.0,1,1,1,140505.32,0
2837,15602836,Customer02836,567,Germany,Female,49,4,0.0,2,1,0,192534.65,1
2838,15602837,Customer02837,656,France,Male,37,5,0.0,3,1,0,51260.01,0
2839,15602838,Customer02838,616,France,Female,37,8,76639.06,1,1,0,63349.93,0
2840,15602839,Customer02839,735,France,Male,50,4,28349.72,1,1,0,47024.55,0
2841,15602840,Customer02840,678,Spain,Male,29,9,174064.97,2,1,0,147066.45,0
2842,15602841,Customer02841,499,France,Male,18,5,0.0,1,1,1,159903.85,0
2843,15602842,Customer02842,755,France,Female,30,10,234439.56,2,1,1,108808.38,0
2844,15602843,Customer02843,743,France,Male,42,1,78232.42,3,0,1,31658.4,1
2845,15602844,Customer02844,794,France,Female,36,9,28827.82,2,1,0,122432.14,0
2846,15602845,Customer02845,600,Germany,Male,23,1,0.0,1,0,1,113471.45,0
2847,15602846,Customer02846,679,France,Male,50,8,144612.02,1,1,0,119184.47,0
2848,15602847,Customer02847,536,France,Female,41,7,24246.72,1,1,1,39940.0,0
2849,15602848,Customer02848,645,Spain,Male,43,6,0.0,1,1,0,36057.37,1
2850,15602849,Customer02849,688,France,Male,43,9,0.0,2,1,1,6652.53,0
2851,15602850,Customer02850,589,France,Female,25,7,0.0,1,1,1,166272.97,0
2852,15602851,Customer02851,683,France,Female,42,7,38202.65,2,1,0,168108.4,0
2853,15602852,Customer02852,666,Spain,Male,49,8,0.0,2,1,1,6935.52,0
2854,15602853,Customer02853,607,France,Male,51,9,0.0,1,0,1,54121.26,0
2855,15602854,Customer02854,784,Spain,Male,47,2,0.0,2,1,0,54411.41,0
2856,15602855,Customer02855,627,Spain,Female,44,9,123349.28,2,0,1,152278.55,0
2857,15602856,Customer02856,663,Germany,Male,21,6,130190.58,1,1,0,104979.09,0
2858,15602857,Customer02857,509,France,Male,39,0,98147.01,2,1,0,188682.5,1
2859,15602858,Customer02858,700,Germany,Male,29,10,87607.93,1,1,1,83249.57,0
2860,15602859,Customer02859,604,France,Male,52,8,0.0,2,0,1,22961.17,0
2861,15602860,Customer02860,742,France,Female,51,9,0.0,3,1,1,57659.57,0
2862,15602861,Customer02861,524,Germany,Male,29,8,0.0,2,1,0,47664.52,0
2863,15602862,Customer02862,691,France,Female,39,3,46953.4,1,1,1,160471.43,0
2864,15602863,Customer02863,441,France,Female,42,3,85963.49,1,1,1,210552.72,0
2865,15602864,Customer02864,709,France,Male,48,3,0.0,3,1,0,128194.16,0
2866,15602865,Customer02865,633,France,Female,21,4,0.0,2,0,0,59919.77,0
2867,15602866,Customer02866,688,France,Female,18,0,43806.55,1,1,0,114754.19,0
2868,15602867,Customer02867,592,Germany,Female,39,8,0.0,2,1,1,6169.71,0
2869,15602868,Customer02868,559,Spain,Male,18,8,645.67,1,1,0,88468.6,0
2870,15602869,Customer02869,608,France,Male,41,10,67071.66,2,1,0,3763.39,0
2871,15602870,Customer02870,668,Germany,Female,45,6,102777.86,1,1,0,127654.79,0
2872,15602871,Customer02871,705,France,Female,52,10,55383.14,1,0,0,90427.09,0
2873,15602872,Customer02872,679,France,Male,32,2,76296.79,1,0,0,147135.92,0
2874,15602873,Customer02873,560,France,Female,41,5,0.0,1,1,0,142658.18,1
2875,15602874,Customer02874,826,France,Male,46,8,0.0,2,0,1,68078.65,0
2876,15602875,Customer02875,682,France,Male,27,8,0.0,2,1,0,158351.2,0
2877,15602876,Customer02876,590,France,Female,49,8,84303.58,2,0,0,31929.65,0
2878,15602877,Customer02877,691,France,Male,42,5,38280.31,1,1,0,220000.0,0
2879,15602878,Customer02878,675,Germany,Female,33,0,42022.65,2,0,1,22931.56,0
2880,15602879,Customer02879,633,France,Male,40,9,111278.45,2,0,1,142858.95,0
2881,15602880,Customer02880,622,France,Female,38,4,0.0,2,1,1,171504.69,0
2882,15602881,Customer02881,745,France,Male,47,7,0.0,2,1,0,110356.03,0
2883,15602882,Customer02882,816,Germany,Male,35,1,0.0,1,1,0,40597.09,0
2884,15602883,Customer02883,455,France,Male,41,10,151010.3,2,1,0,55483.83,0
2885,15602884,Customer02884,768,Germany,Male,32,2,150224.51,1,1,1,41223.25,0
2886,15602885,Customer02885,652,France,Female,29,10,0.0,2,1,0,99711.38,0
2887,15602886,Customer02886,673,France,Male,41,7,71200.03,1,1,1,145541.61,0
2888,15602887,Customer02887,780,Spain,Male,30,3,0.0,1,1,0,127812.01,0
2889,15602888,Customer02888,395,France,Female,47,4,72282.51,1,1,0,103193.06,0
2890,15602889,Customer02889,728,France,Female,45,10,0.0,3,1,0,19693.3,0
2891,15602890,Customer02890,773,France,Female,31,6,9160.52,2,1,1,197814.81,0
2892,15602891,Customer02891,584,Spain,Female,41,7,107203.74,1,0,0,89933.38,1
2893,15602892,Customer02892,516,Germany,Male,31,6,59957.94,2,0,0,78141.94,1
2894,15602893,Customer02893,807,Germany,Male,22,2,182807.42,1,0,0,113263.55,0
2895,15602894,Customer02894,481,Spain,Male,33,1,81318.36,2,0,1,4649.42,0
2896,15602895,Customer02895,690,France,Male,38,0,0.0,2,0,1,96663.73,0
2897,15602896,Customer02896,748,Spain,Female,44,4,0.0,2,1,1,87987.07,0
2898,15602897,Customer02897,688,France,Male,41,7,205929.57,1,1,0,90153.22,1
2899,15602898,Customer02898,704,Germany,Female,49,3,53739.71,3,1,1,170173.32,0
2900,15602899,Customer02899,625,France,Female,29,2,90880.51,2,1,0,28113.14,0
2901,15602900,Customer02900,694,France,Female,35,4,76603.21,1,0,0,97774.31,0
2902,15602901,Customer02901,582,Spain,Female,56,2,163811.81,2,1,1,64567.67,0
2903,15602902,Customer02902,594,France,Female,19,4,0.0,1,1,1,87592.44,0
2904,15602903,Customer02903,653,Spain,Male,34,6,0.0,1,1,1,147827.73,0
2905,15602904,Customer02904,502,France,Female,28,2,154143.05,2,1,1,92602.21,0
2906,15602905,Customer02905,705,Germany,Female,37,0,76381.87,2,1,0,84212.02,0
2907,15602906,Customer02906,412,Spain,Male,34,1,0.0,2,1,1,1000.0,0
2908,15602907,Customer02907,685,France,Female,45,4,0.0,2,1,0,145111.09,0
2909,15602908,Customer02908,694,Spain,Male,42,1,0.0,3,0,0,6668.05,0
2910,15602909,Customer02909,574,Germany,Male,25,8,111977.75,1,0,1,72931.79,0
2911,15602910,Customer02910,532,Germany,Male,33,1,91287.93,1,1,1,50755.77,0
2912,15602911,Customer02911,611,France,Male,39,0,0.0,1,1,0,1000.0,0
2913,15602912,Customer02912,711,Germany,Male,47,6,0.0,3,1,0,107990.57,0
2914,15602913,Customer02913,683,Germany,Male,65,6,0.0,1,0,1,75744.99,0
2915,15602914,Customer02914,543,France,Male,46,7,0.0,1,0,1,129522.01,0
2916,15602915,Customer02915,660,France,Male,28,1,76504.16,2,1,1,131307.12,0
2917,15602916,Customer02916,675,France,Female,38,7,0.0,2,1,1,135370.65,0
2918,15602917,Customer02917,671,Spain,Male,41,9,59128.23,1,1,0,129154.69,0
2919,15602918,Customer02918,555,France,Male,34,6,0.0,3,1,1,128347.89,0
2920,15602919,Customer02919,665,Germany,Female,44,4,82447.56,1,1,1,154899.01,0
2921,15602920,Customer02920,738,Spain,Male,18,5,0.0,2,1,1,120629.63,0
2922,15602921,Customer02921,702,France,Male,45,8,0.0,1,0,0,112334.78,0
2923,15602922,Customer02922,690,France,Male,34,1,0.0,2,1,1,90383.79,0
2924,15602923,Customer02923,808,Germany,Female,38,7,58638.94,1,1,1,114824.29,0
2925,15602924,Customer02924,666,France,Female,54,2,38015.97,2,1,1,129890.36,0
2926,15602925,Customer02925,569,Germany,Female,26,9,99180.55,2,1,0,128216.11,0
2927,15602926,Customer02926,569,Germany,Male,42,1,95579.74,1,1,0,89666.34,0
2928,15602927,Customer02927,667,Germany,Male,47,5,75268.54,2,1,0,220000.0,0
2929,15602928,Customer02928,512,France,Male,41,4,31731.87,2,0,0,188050.56,0
2930,15602929,Customer02929,620,Germany,Female,22,5,74510.07,2,1,0,52847.94,0
2931,15602930,Customer02930,695,Germany,Female,53,4,0.0,2,1,0,99509.49,0
2932,15602931,Customer02931,762,France,Male,37,0,0.0,1,0,0,192621.9,0
2933,15602932,Customer02932,502,Germany,Male,33,9,0.0,2,1,0,49022.06,0
2934,15602933,Customer02933,660,Spain,Male,36,5,0.0,2,0,1,28907.99,0
2935,15602934,Customer02934,643,Germany,Female,35,6,77179.99,1,0,1,220000.0,0
2936,15602935,Customer02935,654,France,Female,27,5,0.0,1,1,0,72023.12,0
2937,15602936,Customer02936,664,France,Male,41,5,0.0,2,1,0,1000.0,0
2938,15602937,Customer02937,647,France,Male,33,6,0.0,3,1,0,52669.23,0
2939,15602938,Customer02938,784,France,Female,46,4,58679.67,1,0,0,75335.54,0
2940,15602939,Customer02939,769,France,Male,44,1,94801.8,1,1,1,146508.69,0
2941,15602940,Customer02940,850,Spain,Male,56,0,62076.25,2,0,1,101884.54,0
2942,15602941,Customer02941,649,France,Male,37,5,90414.58,3,0,1,18845.61,0
2943,15602942,Customer02942,611,Spain,Male,31,2,162862.52,2,0,0,1000.0,0
2944,15602943,Customer02943,557,France,Female,24,4,0.0,2,0,1,128046.78,0
2945,15602944,Customer02944,600,France,Male,62,6,0.0,1,0,1,103403.09,0
2946,15602945,Customer02945,719,France,Male,46,6,0.0,3,0,0,169267.31,0
2947,15602946,Customer02946,733,France,Male,32,1,103438.59,2,1,0,63297.72,0
2948,15602947,Customer02947,715,Spain,Male,57,7,148406.9,2,1,1,84240.27,0
2949,15602948,Customer02948,586,Spain,Male,53,10,0.0,2,1,1,68710.62,0
2950,15602949,Customer02949,587,Spain,Female,25,3,0.0,2,1,1,64471.07,0
2951,15602950,Customer02950,838,France,Female,31,1,223139.54,1,1,1,121754.91,0
2952,15602951,Customer02951,570,Spain,Male,38,5,0.0,1,0,1,73384.71,0
2953,15602952,Customer02952,786,France,Female,28,6,0.0,1,0,1,2826.51,0
2954,15602953,Customer02953,689,Spain,Male,38,4,24936.75,2,1,0,175130.69,0
2955,15602954,Customer02954,580,Germany,Male,46,6,0.0,2,0,1,112318.67,0
2956,15602955,Customer02955,536,France,Male,25,8,32416.97,2,1,0,137510.83,0
2957,15602956,Customer02956,584,France,Male,42,6,0.0,1,1,0,175019.34,0
2958,15602957,Customer02957,690,France,Male,51,8,0.0,1,0,1,87662.49,0
2959,15602958,Customer02958,563,France,Male,43,1,0.0,1,0,1,87959.04,0
2960,15602959,Customer02959,799,Spain,Male,38,3,84981.62,3,0,0,37623.05,0
2961,15602960,Customer02960,630,Spain,Female,32,6,0.0,1,1,0,148986.62,0
2962,15602961,Customer02961,717,Spain,Female,48,2,46474.41,2,1,0,10370.83,0
2963,15602962,Customer02962,709,France,Male,27,10,0.0,1,1,1,111213.14,0
2964,15602963,Customer02963,806,Germany,Male,42,7,136248.1,1,1,0,129690.23,0
2965,15602964,Customer02964,608,France,Male,39,4,0.0,1,0,0,23892.74,0
2966,15602965,Customer02965,660,Germany,Female,51,8,102652.28,1,0,1,170624.48,0
2967,15602966,Customer02966,515,France,Male,33,10,0.0,2,0,1,1000.0,0
2968,15602967,Customer02967,660,France,Male,34,0,92716.87,1,1,0,23595.15,0
2969,15602968,Customer02968,759,Germany,Male,26,6,72130.62,2,1,0,98022.83,0
2970,15602969,Customer02969,671,France,Female,44,4,52801.73,1,0,1,140991.07,0
2971,15602970,Customer02970,850,France,Male,35,8,0.0,3,0,0,21342.09,0
